1 - min(mdcv$evaluation_log$val_merror),booster,max_depth,eta,subsample,colsample_bytree,min_child_weight
0.84,xgbtree,9,0.19708037218311802,0.9892328827409074,0.722828471288085,9
0.84,xgbtree,4,0.1298872729600407,0.9512303697643801,0.7858694227412343,10
0.84,xgbtree,6,0.2983707833942026,0.9774799018865451,0.6686011468060314,6
0.84,xgbtree,6,0.24068474364699796,0.7055277810432017,0.7276305909268558,9
0.84,xgbtree,5,0.17460496701998635,0.8692545046564192,0.7285919992253185,7
0.84,xgbtree,4,0.2418360421503894,0.8861252002418041,0.9471063199453056,10
0.84,xgbtree,7,0.18949637116398663,0.8622912062564865,0.7207837807945907,5
0.84,xgbtree,3,0.10288234916748477,0.882010285789147,0.6159468655474484,3
0.84,xgbtree,8,0.2817487301351502,0.7568349599605426,0.8885072978213429,4
0.84,xgbtree,5,0.25310526530491184,0.8838712426368147,0.8455931543372571,4
0.84,xgbtree,3,0.25712542040972036,0.8514851848129183,0.8913162992335856,7
0.84,xgbtree,8,0.11787150208372621,0.7323997820029035,0.7241138527169824,4
0.84,xgbtree,3,0.07372664759634062,0.8192071980098262,0.8457985780201852,6
0.84,xgbtree,8,0.2953213830990717,0.8938765835482627,0.6200548480264843,2
0.84,xgbtree,8,0.13044334817677736,0.7819057208020239,0.6208303653635084,4
0.84,xgbtree,6,0.24184068670962006,0.8368281445465982,0.709375562891364,5
0.84,xgbtree,5,0.10704846829175949,0.8957601730711758,0.964348411001265,2
0.84,xgbtree,3,0.03633927264250815,0.7040794372092932,0.6415406229905783,3
0.84,xgbtree,4,0.2382679776661098,0.8137773015303537,0.7233022551052273,1
0.84,xgbtree,3,0.08757050340063868,0.7370517360977829,0.6526801980100572,9
0.84,xgbtree,7,0.0663017282844521,0.9736920520197601,0.7432101218961179,4
0.84,xgbtree,9,0.12400402949191629,0.9559181566350161,0.7267004539258778,4
0.84,xgbtree,4,0.24656838717637583,0.8201012876583262,0.7219528541900218,1
0.84,xgbtree,8,0.046242532189935445,0.705108937411569,0.9139498429372906,9
0.84,xgbtree,5,0.1974041348346509,0.988067056471482,0.9139545740559697,3
0.84,xgbtree,3,0.2223188976570964,0.7064919598866254,0.6781748333014548,4
0.84,xgbtree,9,0.21266344941919668,0.8693259594030678,0.6810673988424242,3
0.84,xgbtree,5,0.09936130156973376,0.7216538961743936,0.6218251987360418,8
0.84,xgbtree,7,0.18572503126924858,0.987809018115513,0.659686535783112,4
0.84,xgbtree,6,0.12451166171347722,0.7110806583426892,0.9718565713614226,2
0.84,xgbtree,4,0.24014491766924037,0.722928471211344,0.7410118910484016,6
0.84,xgbtree,4,0.14135680047096685,0.8373228090582415,0.7141071842052042,3
0.84,xgbtree,7,0.1746982188336551,0.7786214114632457,0.8707097382284701,7
0.84,xgbtree,3,0.0863884247583337,0.9184215383138508,0.6278281770646572,6
0.84,xgbtree,3,0.12915678379824386,0.8243373356293887,0.9709098546765744,6
0.84,xgbtree,6,0.1340114371711388,0.9730336100095883,0.7489253378473222,2
0.84,xgbtree,8,0.15523874048609287,0.8550755707314237,0.6829911706969142,3
0.84,xgbtree,5,0.24110695492476225,0.8589616406476125,0.9364147598855197,9
0.84,xgbtree,7,0.08840887567959725,0.786931282794103,0.6858883553184569,3
0.836,xgbtree,6,0.20811231607105582,0.9072445278987289,0.6515982652083039,4
0.836,xgbtree,4,0.21432625894900412,0.9788569799158722,0.9388322794809938,0
0.836,xgbtree,8,0.21110697522526606,0.7064185129711404,0.6876732318662107,6
0.836,xgbtree,5,0.1432893916615285,0.9968595617683604,0.9623258846811951,2
0.836,xgbtree,4,0.08422905555460601,0.8366133986506611,0.6111020627431571,8
0.836,xgbtree,3,0.1951531772618182,0.8336158122867345,0.8659012308344245,1
0.836,xgbtree,8,0.2276714905607514,0.7633696311619133,0.6687755843624472,7
0.836,xgbtree,4,0.1921728577883914,0.9391423075227067,0.8269542441703379,4
0.836,xgbtree,10,0.022882215706631542,0.7436722125625237,0.8648596004582941,8
0.836,xgbtree,3,0.10801192861748858,0.9014766301261261,0.7291180698201061,1
0.836,xgbtree,3,0.1502005599415861,0.7623461449053138,0.8511465549468994,6
0.836,xgbtree,4,0.21770057920366526,0.9201440131291747,0.9235816496424377,3
0.836,xgbtree,3,0.2790226985071786,0.9137688260758295,0.9865592462010682,5
0.836,xgbtree,3,0.16842444090405478,0.7317139432532712,0.7826067805290222,5
0.836,xgbtree,7,0.20478329328354447,0.765194938937202,0.9842746737413108,7
0.836,xgbtree,8,0.17838610939448699,0.97965795262716715,0.6891330664977431,9
0.836,xgbtree,5,0.19812268657376989,0.9486188785172999,0.8622678570449351,4
0.836,xgbtree,10,0.19101391024887562,0.8610759811708704,0.6280397257767617,4
0.836,xgbtree,5,0.10405185859417541,0.9227325427811592,0.8056865369901061,7
0.836,xgbtree,3,0.20711307771038265,0.7418644252698868,0.8605098747648299,1
0.836,xgbtree,3,0.23665408607339486,0.7891795120667666,0.9903494508937001,10
0.836,xgbtree,4,0.2297720083571039,0.8204069071449339,0.7066497158259153,3
0.836,xgbtree,3,0.22279380128951742,0.7512211055029183,0.9035350140184164,7
0.836,xgbtree,7,0.1697285227663815,0.9164971691556275,0.9545765984803438,4
0.836,xgbtree,4,0.0960946195339784,0.8750886043766514,0.9996039821766317,5
0.836,xgbtree,10,0.05693434075918048,0.9293476834660396,0.6053137429058552,9
0.836,xgbtree,9,0.11397926880978046,0.721756553533487,0.9523510625585914,8
0.836,xgbtree,7,0.1807976364973001,0.9970887376694009,0.6267805883660912,0
0.836,xgbtree,9,0.19638931150548158,0.8295867832144722,0.8662368242628873,5
0.836,xgbtree,3,0.14889954690355808,0.8173817867180332,0.7947819655761122,7
0.836,xgbtree,10,0.25086492917267605,0.8719298695679754,0.6937655491754413,4
0.836,xgbtree,3,0.20536573871504515,0.9147729729767888,0.7210610120557248,2
0.836,xgbtree,10,0.05552935960004106,0.7007225917186588,0.7350116728805005,6
0.836,xgbtree,4,0.18163840394467115,0.92625556983985,0.8442426717840135,5
0.836,xgbtree,10,0.06383604342117905,0.702125211013481,0.666843883972615,5
0.836,xgbtree,5,0.05038215449778363,0.98344418911729,0.7434331289492547,1
0.836,xgbtree,5,0.08050731170922516,0.8007321600569411,0.9126417775638401,1
0.836,xgbtree,8,0.1911379575286992,0.8906268931459635,0.6038683244958519,5
0.836,xgbtree,9,0.041692918601911516,0.9862921771593391,0.7391206386499107,7
0.836,xgbtree,6,0.16405608504312114,0.975009324401617,0.8144401298835874,2
0.836,xgbtree,5,0.03700351240346208,0.8941089145373553,0.9436719344928861,1
0.836,xgbtree,6,0.17967000156641005,0.8302383810514584,0.748088962957263,4
0.836,xgbtree,6,0.15421919893240557,0.8954541542567312,0.7112106588669121,4
0.836,xgbtree,10,0.23702947033336386,0.7985333332326263,0.6914567396976053,2
0.836,xgbtree,6,0.04492108773672953,0.9039350993232802,0.833576494269073,1
0.836,xgbtree,7,0.06357346617151051,0.719061671080999,0.6528112491592765,9
0.836,xgbtree,5,0.18904740622034297,0.7575563968624919,0.6786145657300949,1
0.836,xgbtree,4,0.15257947337580843,0.7636252764146775,0.8434421107172966,3
0.836,xgbtree,5,0.10271328355185687,0.9833768928423524,0.7289638254791498,2
0.836,xgbtree,7,0.14509757987223565,0.8762170188594609,0.933172216359526,4
0.836,xgbtree,8,0.2882210441841744,0.7171338872052728,0.810221754014492,2
0.836,xgbtree,10,0.19157923785271122,0.8552530254004522,0.9294371865689754,2
0.836,xgbtree,7,0.24016095698578283,0.9687244738684967,0.6669956157915294,6
0.836,xgbtree,7,0.22553753655636682,0.8606424067635089,0.9255344776436687,3
0.836,xgbtree,7,0.10887674072524532,0.8256726409774273,0.6052671717479825,2
0.836,xgbtree,4,0.03818596416618675,0.8402286966331303,0.6305876365862787,1
0.836,xgbtree,9,0.10116122340084983,0.8233153919223696,0.8217009316198528,5
0.836,xgbtree,10,0.15684975940268486,0.7067341610556468,0.9539725944399834,3
0.836,xgbtree,6,0.07227154926164076,0.7715533892856911,0.8272037007845938,4
0.836,xgbtree,5,0.027135077158454805,0.7356911713257431,0.7932912417687475,7
0.836,xgbtree,5,0.1304630276793614,0.7898853781167418,0.6528175381012261,2
0.836,xgbtree,3,0.2689250287041068,0.9354302709922194,0.8325117296539247,8
0.836,xgbtree,4,0.20124256989685818,0.7596774947363882,0.9611827551387251,7
0.836,xgbtree,6,0.13156566651305182,0.7617394345346837,0.6984024289064109,5
0.836,xgbtree,7,0.12910198303638026,0.7400962010491638,0.7547529350966216,6
0.836,xgbtree,10,0.06892706284066662,0.7005838520126417,0.8428273067809642,9
0.836,xgbtree,9,0.08160580395022406,0.9487546329386533,0.8542870051227509,0
0.836,xgbtree,4,0.22026198876556008,0.7759959053248167,0.766456860024482,0
0.836,xgbtree,4,0.13393239357508718,0.8482372958911583,0.6543064011260867,10
0.836,xgbtree,6,0.0519542165636085,0.8239878306630999,0.6497360503301024,2
0.836,xgbtree,5,0.2952178674354218,0.803448627796024,0.8506864040158688,4
0.836,xgbtree,4,0.18414862544974311,0.759537238604389,0.9372465030290187,3
0.836,xgbtree,6,0.27419393304735423,0.7701527653029188,0.883408335968852,10
0.836,xgbtree,10,0.06522630617488175,0.984506604843773,0.7497591314837336,7
0.836,xgbtree,4,0.020057292110286652,0.7748638450633734,0.6260080218315124,2
0.836,xgbtree,7,0.14185386405326425,0.8395172150572762,0.6521779876202345,1
0.836,xgbtree,4,0.17633525219745932,0.9684904386987909,0.611412747669965,7
0.836,xgbtree,9,0.03417015234241262,0.9649204013869166,0.7409686830826103,7
0.836,xgbtree,5,0.21649766732938588,0.9161084110382944,0.6055591601878404,7
0.836,xgbtree,3,0.11716618221020325,0.8456075905589386,0.8667332340963185,5
0.836,xgbtree,3,0.26316172555787487,0.792143035843037,0.6864825583994388,1
0.836,xgbtree,10,0.1524018344306387,0.8819660734850914,0.6832596835680306,2
0.836,xgbtree,4,0.15173377454048023,0.8569651485653593,0.6147515689022839,6
0.836,xgbtree,7,0.01074248303193599,0.8337528328644112,0.8345407253131271,1
0.836,xgbtree,4,0.23574267618125305,0.935492966370657,0.6856165964156389,7
0.836,xgbtree,10,0.263799446017947,0.7468448242405429,0.6523531961254775,9
0.836,xgbtree,9,0.2985149726271629,0.7998018764425069,0.819504130911082,3
0.836,xgbtree,8,0.08117815987439825,0.7259674706729129,0.7067865789867938,10
0.836,xgbtree,3,0.08399447077652439,0.821970807109028,0.6350073046982289,4
0.836,xgbtree,3,0.19674535231431944,0.877812419552356,0.9669986566528678,5
0.836,xgbtree,3,0.10755027724197133,0.9649406359996646,0.9247844188474119,3
0.836,xgbtree,4,0.1905004947958514,0.9373932262416929,0.7331169207580388,6
0.836,xgbtree,8,0.27960870958166195,0.7540562422713264,0.8829420866444706,6
0.836,xgbtree,8,0.23333196236751974,0.8164708468597381,0.9435940708965063,1
0.836,xgbtree,3,0.27782855097902937,0.775163982156664,0.712989142537117,2
0.836,xgbtree,4,0.22372265810612588,0.9841272776946426,0.729044537153095,5
0.836,xgbtree,3,0.07037289994303136,0.9077991381054744,0.9400547262281179,5
0.836,xgbtree,3,0.0910827138647437,0.8011461194138974,0.9360968383029104,4
0.836,xgbtree,4,0.27719508899375794,0.9326300390530378,0.6912474899552763,5
0.836,xgbtree,6,0.09042425537714734,0.9028179969871417,0.9624584627337753,1
0.836,xgbtree,6,0.14326970398891717,0.9581884836079553,0.6823291947133839,8
0.836,xgbtree,5,0.1809648296236992,0.7207476205658168,0.9335783312097192,6
0.836,xgbtree,4,0.27234473298769446,0.7443976702634245,0.7851438740268349,1
0.836,xgbtree,3,0.10802070275414734,0.7369709054939448,0.8165708554908633,5
0.836,xgbtree,9,0.2858800207031891,0.7990343790967017,0.6269878298044205,9
0.836,xgbtree,5,0.28040981107391416,0.90399364461191,0.6839273232035339,0
0.836,xgbtree,8,0.05149168458068743,0.8353604371193797,0.7014341806061566,3
0.836,xgbtree,10,0.1996176427579485,0.7740009022876619,0.8658295472152531,7
0.836,xgbtree,3,0.19747547443257643,0.8170310021145268,0.8354634743183851,0
0.836,xgbtree,10,0.07385027503129094,0.8956819666316733,0.6411325367167592,4
0.836,xgbtree,7,0.089883550547529,0.8239638091064989,0.862837282102555,0
0.836,xgbtree,6,0.06946740778395906,0.9403085593832656,0.8923821104690433,3
0.836,xgbtree,9,0.04183659656671807,0.7251968366792425,0.8695115339942276,6
0.836,xgbtree,9,0.2161497790599242,0.805485349241644,0.6011910024099052,2
0.836,xgbtree,7,0.09624279614537953,0.9061879014130682,0.6423809615895152,8
0.836,xgbtree,8,0.1636638930789195,0.89808588752057406,0.9104991810396313,2
0.836,xgbtree,5,0.04000342812621966,0.7775729834567755,0.8746858517639339,4
0.836,xgbtree,10,0.1940470119472593,0.9923212302383035,0.964374050218612,4
0.836,xgbtree,5,0.19620681855129077,0.9909168515820056,0.7031775425188244,9
0.836,xgbtree,9,0.2045236619701609,0.8346140968846156,0.6196652450598776,7
0.836,xgbtree,8,0.22938947633607312,0.7199575793929398,0.9504640417173504,5
0.836,xgbtree,10,0.16004881575936453,0.9613755298312754,0.6309949512593448,0
0.836,xgbtree,7,0.22553952221060172,0.7291288190986961,0.6144908796995878,9
0.836,xgbtree,9,0.1468381762993522,0.8535028090002015,0.7697030354291201,5
0.836,xgbtree,5,0.24293650262523442,0.8388268763432278,0.8829931716434658,3
0.836,xgbtree,8,0.10093914416618643,0.8607684304239228,0.8137409055605531,5
0.836,xgbtree,6,0.041700464128516614,0.725345553853549,0.861836565285921,10
0.836,xgbtree,10,0.08605314196320249,0.8518636824330315,0.8144136792048812,2
0.836,xgbtree,5,0.23869099595351145,0.9021546021802351,0.6499785135500132,7
0.836,xgbtree,5,0.230603546036873,0.9504523696843534,0.846462473552674,1
0.836,xgbtree,4,0.1499386946321465,0.9889496006071568,0.641016651969403,0
0.836,xgbtree,8,0.16786571495234967,0.7648052478441968,0.850540966168046,4
0.836,xgbtree,9,0.18265554324025288,0.900855165021494,0.7834130414761603,2
0.836,xgbtree,5,0.1608847488462925,0.8143425873480736,0.9927557261660696,3
0.836,xgbtree,9,0.11248526723589747,0.7659230600576847,0.973264226410538,6
0.836,xgbtree,5,0.06613381565548479,0.7426976022310554,0.8981506370939314,4
0.836,xgbtree,4,0.2077969904243946,0.7922140105161816,0.7684606831520796,1
0.836,xgbtree,4,0.27093745686113835,0.8603147168178111,0.6652389151975512,0
0.836,xgbtree,8,0.2763045700639486,0.7291155165992677,0.6559481104835868,5
0.836,xgbtree,3,0.16062946378486231,0.9862309199059383,0.9011232144199312,0
0.836,xgbtree,7,0.04214090118417516,0.7512429713737219,0.901318730507046,4
0.836,xgbtree,5,0.09735908014001324,0.8090914029628038,0.7327869609929621,3
0.836,xgbtree,3,0.20233016284881158,0.9958369178231805,0.7731872566044331,9
0.836,xgbtree,4,0.20048652495723218,0.7116182875121012,0.7527635963633657,0
0.836,xgbtree,7,0.1011042884388007,0.7771259239641949,0.8449029971845448,2
0.836,xgbtree,7,0.0684479333460331,0.7377774616703391,0.8400303207337856,8
0.836,xgbtree,9,0.026644394232425837,0.734790673223324,0.7443071694113315,7
0.836,xgbtree,3,0.2614434329001233,0.8570929524721578,0.8104365956038236,3
0.836,xgbtree,3,0.2620530670345761,0.9185271613299847,0.8704593208618462,1
0.836,xgbtree,7,0.19469755651429296,0.9706831519724801,0.6825922179967165,9
0.836,xgbtree,7,0.1518980739917606,0.7103584865573793,0.617448715865612,10
0.836,xgbtree,8,0.23073719154577702,0.9122313051484525,0.7049805887043477,4
0.836,xgbtree,9,0.27996907010674477,0.7776218494633212,0.9010357238352299,5
0.836,xgbtree,5,0.15758147926768287,0.7832065480295568,0.9166988926939666,4
0.836,xgbtree,6,0.13114607376279308,0.9271019966341555,0.7036165558733046,1
0.836,xgbtree,4,0.22431077792542053,0.9889465681044385,0.869281936995685,7
0.836,xgbtree,7,0.016035672072321178,0.7900958893354981,0.7240370626561343,1
0.836,xgbtree,10,0.08750173891428857,0.9983619000064209,0.7008492823690176,5
0.836,xgbtree,10,0.2952651594020426,0.9973714921623469,0.9020973181352019,5
0.836,xgbtree,10,0.020276418521534653,0.709362324187532,0.6059337087906896,9
0.836,xgbtree,8,0.18300326979719103,0.8496282500214875,0.6250683022662997,0
0.836,xgbtree,6,0.1762639038893394,0.7772301678778604,0.9920227750204503,4
0.836,xgbtree,3,0.05378657583380118,0.745423685060814,0.9005452399142087,10
0.836,xgbtree,4,0.17927799413679169,0.9041832373244688,0.7048071837052703,7
0.836,xgbtree,7,0.2809240422467701,0.8452377072302624,0.8686091650277377,0
0.836,xgbtree,3,0.19844531757524236,0.8975902363890782,0.7205764575861394,5
0.836,xgbtree,4,0.2932006422569975,0.7587542707799002,0.7497192429378629,4
0.836,xgbtree,4,0.15428879466839135,0.9642192720202729,0.9006474466063082,5
0.836,xgbtree,10,0.200996855921112,0.8011890138033777,0.828779176902026,3
0.836,xgbtree,9,0.020137260472401976,0.8610505380434915,0.9293084104545415,3
0.836,xgbtree,6,0.04506369286216795,0.8468107010005042,0.7384495297446847,5
0.836,xgbtree,9,0.2128546150936745,0.86765610659495,0.7124562554992735,0
0.836,xgbtree,3,0.17171369429444894,0.8991400523111224,0.9519809713587165,5
0.836,xgbtree,7,0.1553820561338216,0.7131843059323728,0.603537553269416,7
0.836,xgbtree,3,0.2231581502733752,0.9574323818087578,0.9047728098928929,4
0.836,xgbtree,4,0.2519413123070262,0.8388799498556181,0.9232562193647027,3
0.836,xgbtree,9,0.13772951773833483,0.7690725826658308,0.6067277061752975,6
0.836,xgbtree,4,0.22778060235548764,0.7449908689362927,0.8343047865666449,5
0.836,xgbtree,10,0.14856673064641654,0.763436157000251,0.7583452890627086,5
0.836,xgbtree,6,0.21930527958320453,0.9909751955652609,0.6964078702963888,3
0.836,xgbtree,8,0.268104541155044,0.7824250429868698,0.922320850007236,1
0.836,xgbtree,5,0.1765013587102294,0.7323359369765967,0.7706507869064808,2
0.836,xgbtree,10,0.21910555455600841,0.98049625903368,0.7257181103341281,7
0.836,xgbtree,3,0.20924986495869233,0.9502878394210711,0.8762144641019404,5
0.836,xgbtree,4,0.17999174021184444,0.9786766529781744,0.7049973973073065,1
0.836,xgbtree,6,0.1950890058837831,0.8217307125218212,0.9141639660112559,5
0.836,xgbtree,9,0.2566282645263709,0.8616239411756397,0.8732623502612114,4
0.836,xgbtree,8,0.09544007529970257,0.7300122160930186,0.7148287890478968,1
0.836,xgbtree,8,0.2787821691902354,0.886761580244638,0.7248318901285529,2
0.836,xgbtree,5,0.046682820902206004,0.8041466552997008,0.9845479371026158,0
0.836,xgbtree,6,0.22010723744286223,0.7595630456460639,0.6256962486542761,0
0.836,xgbtree,8,0.08500409823842346,0.828026183694601,0.7056163258850574,5
0.836,xgbtree,5,0.16111739138606937,0.8670015757204965,0.6958776346407831,9
0.836,xgbtree,3,0.06290005025453865,0.7163107058731839,0.9949695160612464,2
0.836,xgbtree,5,0.07359920401591806,0.9848914587404579,0.702834996022284,5
0.836,xgbtree,10,0.03877937134355307,0.725823277560994,0.6796836498193443,7
0.836,xgbtree,5,0.095108757938724,0.7241083361208438,0.6767854281701148,8
0.836,xgbtree,7,0.14506956667173654,0.7718886748421937,0.6966473061591387,7
0.836,xgbtree,8,0.2607566464296542,0.7100500339874998,0.9866058528423309,1
0.836,xgbtree,6,0.13658849361818284,0.7115738632157445,0.8773475521244108,9
0.836,xgbtree,5,0.15930315647739918,0.8046648433431982,0.6129309081472456,7
0.836,xgbtree,4,0.19272916136076673,0.7518477580277249,0.7168855561874807,10
0.836,xgbtree,6,0.2720038194907829,0.8025962892454117,0.7095284838229418,1
0.836,xgbtree,10,0.20204198093619197,0.7386188730830326,0.6548732705414295,7
0.836,xgbtree,4,0.12624908715719357,0.9212337852222845,0.6567459234036505,4
0.836,xgbtree,6,0.2600095460494049,0.8672621123027056,0.6132303653284907,3
0.836,xgbtree,5,0.27596264814259486,0.8295170569559559,0.6007462576031685,0
0.836,xgbtree,3,0.19912591021973639,0.9419463069876656,0.6617669166065753,4
0.836,xgbtree,8,0.209914254413452,0.9629532924154773,0.8023428751155735,7
0.836,xgbtree,3,0.0324303823034279,0.8586422092514112,0.6782032364979387,3
0.836,xgbtree,7,0.13213299435563386,0.9763776023406535,0.7287854304537177,4
0.836,xgbtree,4,0.24458840719424188,0.8111214364878833,0.7771607738919556,3
0.836,xgbtree,10,0.08290759347844869,0.7929652114864438,0.8725768540054559,1
0.836,xgbtree,3,0.2447511247661896,0.9960452757310122,0.7458117385394871,4
0.836,xgbtree,6,0.11450480054831132,0.8054311267100274,0.6840826067142188,4
0.836,xgbtree,8,0.17616468890104442,0.8234315012581647,0.77331787571311,0
0.836,xgbtree,9,0.17737662858795375,0.9272046935278923,0.7145252754911781,7
0.836,xgbtree,3,0.28696014368440953,0.9173737483099103,0.7335916953161359,8
0.836,xgbtree,5,0.12534377527888863,0.9267100868513808,0.8971185758709908,2
0.836,xgbtree,5,0.2867139214114286,0.8335893677314743,0.6066570768132805,0
0.836,xgbtree,9,0.07787326007150112,0.7186401228886097,0.8625858053565025,6
0.836,xgbtree,8,0.13893991288496182,0.9256784675642848,0.7286258391104639,9
0.836,xgbtree,5,0.11058471889235078,0.7004536140011624,0.8160448492504656,2
0.836,xgbtree,8,0.17414825391955674,0.7041074676206335,0.8129950710572302,1
0.836,xgbtree,8,0.16256637124810366,0.7718887891853228,0.9110027878545225,1
0.836,xgbtree,3,0.27660841459408403,0.8184173306915908,0.9801050492562353,3
0.836,xgbtree,3,0.1302457775385119,0.8022251966875046,0.93122134571895,9
0.836,xgbtree,5,0.010411596656776965,0.9809547893702983,0.9773368971422315,1
0.836,xgbtree,4,0.13800801013363526,0.9453461723169312,0.7024492410942912,3
0.836,xgbtree,9,0.2569825522229075,0.8548395982943475,0.669244729168713,4
0.836,xgbtree,3,0.26646368901245293,0.9539731699507683,0.7051463589072228,10
0.836,xgbtree,4,0.06988242923514917,0.8810248774010688,0.9253627098165452,2
0.836,xgbtree,8,0.26680240092333407,0.9304851091932506,0.9712346677668393,0
0.836,xgbtree,9,0.1007471440010704,0.996094976644963,0.6617883250117301,1
0.836,xgbtree,10,0.05608282020548359,0.9340945145580918,0.7396253263577819,8
0.836,xgbtree,8,0.15872992258286103,0.7677549730520695,0.8284365417435765,4
0.836,xgbtree,4,0.2306864906521514,0.9418771945638582,0.6812966608442366,7
0.836,xgbtree,6,0.16413087617373093,0.9463431315263733,0.7007374259643256,2
0.836,xgbtree,7,0.299035019306466,0.932908177562058,0.8015262857079506,7
0.836,xgbtree,9,0.05290879242355004,0.7887832010863348,0.9150183909572661,2
0.836,xgbtree,5,0.2558489987486973,0.8116146961925551,0.6970631050877273,0
0.836,xgbtree,8,0.2769933933019638,0.9383908001240343,0.7290119434706867,5
0.836,xgbtree,3,0.04983102052705363,0.715451208828017,0.874104137904942,6
0.836,xgbtree,9,0.024572082273662088,0.8159648358356207,0.6835998973809183,4
0.836,xgbtree,6,0.12200133345788343,0.8853509307373315,0.803383020311594,5
0.836,xgbtree,5,0.03765742389950901,0.7474187715677544,0.690442246478051,6
0.836,xgbtree,3,0.16582362838089465,0.7358083895174786,0.6431834563612938,0
0.836,xgbtree,6,0.23570534935221074,0.7609372244449332,0.7089153061620891,5
0.836,xgbtree,7,0.07868288904661312,0.9284284505527467,0.7207729491405189,6
0.836,xgbtree,4,0.08712926622247322,0.9887154579395429,0.72072026822716,0
0.836,xgbtree,9,0.06921993367373942,0.7625669588102028,0.7083188085816801,8
0.836,xgbtree,9,0.05089148534229025,0.7318211053265258,0.8778860343620181,10
0.836,xgbtree,8,0.03132938159396872,0.7314302339218557,0.7460467687807977,8
0.836,xgbtree,3,0.1584256838657893,0.9762809302192181,0.9097231957130134,6
0.836,xgbtree,6,0.1594033507211134,0.7641937592299655,0.7373612514697016,1
0.836,xgbtree,6,0.23717810993548483,0.9477261374471709,0.657878880482167,9
0.836,xgbtree,7,0.06836680605541914,0.7637241573771462,0.9918330449610948,0
0.836,xgbtree,3,0.037552399819251146,0.8217110187513753,0.7139791592024267,10
0.836,xgbtree,10,0.16294338039821013,0.7535954652354121,0.7493038488551974,0
0.836,xgbtree,6,0.19555639531929045,0.8482742958469316,0.6820977564901114,2
0.836,xgbtree,3,0.05139974989695474,0.8059405083069577,0.8886882495135069,7
0.836,xgbtree,6,0.21638839051360265,0.8752864986658097,0.9553944581188262,10
0.836,xgbtree,7,0.16378869260894136,0.8212018904276192,0.8706023775972426,4
0.836,xgbtree,5,0.084504670209717,0.7877303018234669,0.7317317803390324,0
0.836,xgbtree,3,0.2823084393935278,0.7175681493477896,0.8503248879685998,9
0.836,xgbtree,4,0.27385357193881643,0.9839470701292157,0.6091295494697988,2
0.836,xgbtree,7,0.19568665141472594,0.9726533566601574,0.8253726758062839,2
0.836,xgbtree,7,0.05460841717664152,0.8909951797919348,0.6565865061245858,7
0.836,xgbtree,10,0.2551762840361334,0.918969089211896,0.9145149396732449,4
0.836,xgbtree,4,0.15433522169245406,0.7845610370393842,0.7446462612599134,6
0.836,xgbtree,9,0.29899341725744305,0.8297331823036074,0.6254873828962445,4
0.832,xgbtree,5,0.1278533848421648,0.9913165181875229,0.6831764091737569,1
0.832,xgbtree,6,0.12011014864081515,0.9769522930029779,0.6642296464182437,6
0.832,xgbtree,3,0.2286714358651079,0.7545348029118031,0.9872687143273652,7
0.832,xgbtree,9,0.15414184518158436,0.7287835645256564,0.6175566026940942,0
0.832,xgbtree,8,0.2613831950188614,0.7842949874000623,0.9881286704912782,4
0.832,xgbtree,6,0.03176168447593227,0.7505442804424092,0.9285539022646845,10
0.832,xgbtree,8,0.28332732531940563,0.9128712537465618,0.7823661674745381,0
0.832,xgbtree,6,0.08519177713431417,0.9996010091854259,0.7154319473542273,0
0.832,xgbtree,6,0.169313197133597,0.9615519920829683,0.7853739828802645,3
0.832,xgbtree,8,0.2659091764315963,0.7420090701663866,0.8786204726435244,2
0.832,xgbtree,9,0.1388921546190977,0.7011788700474426,0.9830256500281394,2
0.832,xgbtree,5,0.07846730140503495,0.7138403667137027,0.7313737580552697,8
0.832,xgbtree,10,0.14341115842340513,0.7988844553474337,0.659407293330878,3
0.832,xgbtree,6,0.039966392852365966,0.7100602696882561,0.6386239128187299,4
0.832,xgbtree,4,0.1887944810814224,0.7616963514825329,0.7571936631575227,9
0.832,xgbtree,3,0.09043603783939033,0.8719669634709135,0.7512267676182092,8
0.832,xgbtree,5,0.12017815189668908,0.8571194005198777,0.8547817743383348,4
0.832,xgbtree,3,0.2956795529089868,0.8815288463840261,0.899952004943043,6
0.832,xgbtree,5,0.13800441032508387,0.7388418735470622,0.9101971028372645,8
0.832,xgbtree,9,0.299872000250034,0.8256863524438813,0.8330852132290602,4
0.832,xgbtree,6,0.2513298953510821,0.7013202259549871,0.7436792576685548,2
0.832,xgbtree,10,0.026755401878617704,0.7900161363650113,0.6630629700608551,3
0.832,xgbtree,5,0.1671112084086053,0.789053415483795,0.699347419384867,1
0.832,xgbtree,3,0.2668686623428948,0.8040781426709145,0.8570205146446823,0
0.832,xgbtree,7,0.13626024521654473,0.8283960886066779,0.6095194909721613,0
0.832,xgbtree,3,0.29379962591687214,0.825736776436679,0.6243429686874151,5
0.832,xgbtree,4,0.19588792233262212,0.7752902706852183,0.8096543483436107,6
0.832,xgbtree,3,0.1927546264580451,0.8587914570700377,0.7257849006913603,4
0.832,xgbtree,8,0.1917673521232791,0.70794742917642,0.6302361709065735,2
0.832,xgbtree,6,0.2881084325793199,0.7074972889851778,0.6873465485870838,1
0.832,xgbtree,7,0.11056702187051995,0.9217201582156122,0.6280307037755847,0
0.832,xgbtree,9,0.2860786258964799,0.9955459179123863,0.6280069462954998,0
